fullVisitorId,channelGrouping,device.deviceCategory,n_sessions,totals.hits,totals.pageviews,bounce_prop,weekend_prop,cluster,cluster_name
96138798737237315,Direct,desktop,3,5.0,4.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
96749416396933823,Referral,desktop,2,23.5,18.0,0.0,0.0,0,Desktop Engaged
96830421763570474,Referral,desktop,7,8.0,7.0,0.0,0.0,1,Desktop Frecuente
96843987855909025,Direct,desktop,1,58.0,45.0,0.0,0.0,0,Desktop Engaged
97021672781707916,Referral,desktop,8,6.0,5.5,0.125,0.0,1,Desktop Frecuente
97216552247524030,Direct,desktop,5,20.0,18.0,0.0,0.2,1,Desktop Frecuente
97371986665596420,Direct,desktop,11,20.0,16.0,0.0,0.0,1,Desktop Frecuente
97563825178820508,Display,desktop,2,11.5,9.5,0.0,0.0,0,Desktop Engaged
99448207973363509,Paid Search,desktop,1,13.0,13.0,0.0,1.0,2,Weekend Warriors
99879093370825436,Organic Search,mobile,4,14.5,13.0,0.25,0.0,3,Mobile Users
100290510717383378,Referral,desktop,1,25.0,21.0,0.0,1.0,2,Weekend Warriors
101246539776970727,Referral,desktop,22,13.5,9.5,0.2272727272727272,0.0,1,Desktop Frecuente
101514212085223206,Organic Search,desktop,1,104.0,76.0,0.0,0.0,0,Desktop Engaged
102127042498450827,Referral,desktop,2,21.0,18.0,0.0,0.5,2,Weekend Warriors
102527091741838919,Referral,desktop,4,19.5,14.5,0.0,0.0,1,Desktop Frecuente
102929360833194213,Direct,desktop,9,5.0,4.0,0.1111111111111111,0.0,1,Desktop Frecuente
102967551018757579,Referral,desktop,1,62.0,43.0,0.0,0.0,0,Desktop Engaged
103234801488366057,Organic Search,desktop,1,32.0,26.0,0.0,0.0,0,Desktop Engaged
103488992784926412,Direct,desktop,2,15.0,14.0,0.0,0.5,2,Weekend Warriors
104208155752393756,Referral,desktop,1,46.0,40.0,0.0,0.0,0,Desktop Engaged
105953259825061684,Direct,desktop,6,6.0,4.5,0.1666666666666666,0.1666666666666666,1,Desktop Frecuente
106737648841708519,Referral,desktop,1,23.0,21.0,0.0,0.0,0,Desktop Engaged
107029174520648874,Direct,desktop,1,51.0,39.0,0.0,0.0,0,Desktop Engaged
109278995741921995,Display,desktop,2,20.0,17.0,0.0,0.0,0,Desktop Engaged
109375183949292344,Paid Search,desktop,3,9.0,9.0,0.0,0.3333333333333333,1,Desktop Frecuente
110237584337011595,Direct,desktop,2,47.0,38.5,0.0,0.0,0,Desktop Engaged
110888394822957190,Organic Search,mobile,2,14.0,11.0,0.0,1.0,3,Mobile Users
111084999408344922,Organic Search,desktop,1,54.0,41.0,0.0,0.0,0,Desktop Engaged
111261597665013586,Referral,desktop,2,42.0,39.0,0.0,1.0,2,Weekend Warriors
111624627546859050,Organic Search,desktop,11,5.0,5.0,0.0909090909090909,0.1818181818181818,1,Desktop Frecuente
112305056557684257,Referral,desktop,5,12.0,10.0,0.0,0.2,1,Desktop Frecuente
112712853580593351,Referral,desktop,2,13.0,9.5,0.5,0.0,1,Desktop Frecuente
113842242927238752,Referral,desktop,6,18.0,13.5,0.0,0.0,1,Desktop Frecuente
114215561909122661,Direct,mobile,2,15.5,14.5,0.5,0.0,3,Mobile Users
114233892855684794,Referral,desktop,2,46.5,35.5,0.0,0.0,0,Desktop Engaged
114291970451691046,Referral,desktop,2,25.0,19.0,0.0,0.0,0,Desktop Engaged
114308184877865561,Direct,mobile,2,6.5,6.5,0.0,1.0,3,Mobile Users
114365990396544051,Referral,desktop,2,22.5,18.5,0.0,0.0,0,Desktop Engaged
114893528564579143,Organic Search,tablet,9,3.0,3.0,0.1111111111111111,0.6666666666666666,3,Mobile Users
115494075054963031,Referral,desktop,5,15.0,15.0,0.2,0.0,1,Desktop Frecuente
115940065332308119,Referral,desktop,3,4.0,4.0,0.0,0.3333333333333333,1,Desktop Frecuente
116147939572219012,Organic Search,desktop,2,26.0,19.5,0.0,1.0,2,Weekend Warriors
116189328741483178,Referral,desktop,2,43.0,30.5,0.0,0.0,0,Desktop Engaged
116430981904323422,Organic Search,desktop,1,30.0,25.0,0.0,1.0,2,Weekend Warriors
117006987850476291,Organic Search,mobile,1,32.0,27.0,0.0,1.0,3,Mobile Users
117526410729664708,Paid Search,mobile,1,28.0,24.0,0.0,0.0,3,Mobile Users
118139814032445850,Referral,desktop,6,5.0,3.5,0.3333333333333333,0.0,1,Desktop Frecuente
119870259714905967,Direct,desktop,9,64.0,46.0,0.0,0.0,0,Desktop Engaged
120266359617148298,Organic Search,desktop,5,8.0,6.0,0.4,0.0,1,Desktop Frecuente
120815826861008901,Referral,desktop,1,24.0,22.0,0.0,0.0,0,Desktop Engaged
120880613308281459,Referral,desktop,2,7.5,6.0,0.5,0.0,1,Desktop Frecuente
120951074287268149,Referral,desktop,6,22.0,16.0,0.0,0.3333333333333333,1,Desktop Frecuente
121856061140944855,Organic Search,desktop,3,12.0,10.0,0.0,0.3333333333333333,1,Desktop Frecuente
123061672608906745,Direct,desktop,1,17.0,16.0,0.0,0.0,0,Desktop Engaged
123242859437730802,Direct,desktop,2,59.0,42.5,0.0,0.0,0,Desktop Engaged
123515470539381845,Referral,desktop,1,20.0,16.0,0.0,0.0,0,Desktop Engaged
123644124068077489,Organic Search,mobile,3,6.0,5.0,0.3333333333333333,0.0,3,Mobile Users
123916055895596958,Paid Search,desktop,1,113.0,84.0,0.0,0.0,0,Desktop Engaged
124850203340830679,Organic Search,desktop,9,3.0,3.0,0.4444444444444444,0.0,1,Desktop Frecuente
126078863044975242,Referral,desktop,2,30.0,24.0,0.0,0.0,0,Desktop Engaged
126511061239826414,Organic Search,desktop,2,23.5,18.5,0.5,0.0,0,Desktop Engaged
126587065113364520,Organic Search,desktop,2,29.5,19.5,0.0,0.0,0,Desktop Engaged
126612099954375841,Direct,desktop,6,6.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
127019947788366078,Referral,desktop,3,33.0,21.0,0.0,0.0,0,Desktop Engaged
127249576187763439,Paid Search,desktop,3,43.0,27.0,0.0,1.0,2,Weekend Warriors
127755228974756313,Direct,desktop,1,15.0,14.0,0.0,0.0,0,Desktop Engaged
128432477990891906,Referral,desktop,1,15.0,12.0,0.0,0.0,0,Desktop Engaged
128830210468179660,Display,desktop,4,21.0,17.0,0.0,0.0,0,Desktop Engaged
129249086143937145,Referral,desktop,3,11.0,7.0,0.0,0.0,1,Desktop Frecuente
129621051269020257,Referral,desktop,1,18.0,16.0,0.0,0.0,0,Desktop Engaged
131875932724045086,Direct,desktop,7,1.0,1.0,0.8571428571428571,0.1428571428571428,1,Desktop Frecuente
132607078854874041,Referral,desktop,1,37.0,33.0,0.0,0.0,0,Desktop Engaged
133153998054254261,Referral,desktop,1,27.0,20.0,0.0,0.0,0,Desktop Engaged
134088266984701296,Referral,desktop,8,4.0,4.0,0.0,0.125,1,Desktop Frecuente
134543573456503980,Organic Search,desktop,28,5.0,5.0,0.2142857142857142,0.0,1,Desktop Frecuente
134706903159877912,Organic Search,desktop,2,22.0,17.5,0.0,0.0,0,Desktop Engaged
134817585377058947,Referral,desktop,5,4.0,4.0,0.2,0.2,1,Desktop Frecuente
135432212707864703,Social,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
135731445166621856,Referral,desktop,5,17.0,11.0,0.0,0.0,1,Desktop Frecuente
136876972401975041,Organic Search,mobile,4,8.5,7.0,0.0,0.0,3,Mobile Users
138119430456484693,Organic Search,desktop,6,5.0,4.0,0.3333333333333333,0.6666666666666666,1,Desktop Frecuente
138351554340162956,Referral,desktop,1,40.0,36.0,0.0,0.0,0,Desktop Engaged
138687086866157685,Paid Search,desktop,1,30.0,22.0,0.0,0.0,0,Desktop Engaged
139256351437404200,Organic Search,desktop,2,22.0,15.0,0.0,0.0,0,Desktop Engaged
139472357811670278,Organic Search,desktop,2,39.5,29.0,0.0,1.0,2,Weekend Warriors
139838509739212862,Referral,desktop,6,17.5,12.5,0.0,0.0,1,Desktop Frecuente
140251351786321746,Organic Search,mobile,2,10.5,9.0,0.5,0.0,3,Mobile Users
140406319378490383,Referral,desktop,2,15.5,11.5,0.0,0.0,0,Desktop Engaged
141333337786935920,Referral,desktop,1,19.0,17.0,0.0,0.0,0,Desktop Engaged
142116411233847758,Direct,desktop,1,29.0,24.0,0.0,0.0,0,Desktop Engaged
143782636543876435,Referral,desktop,3,21.0,17.0,0.0,0.6666666666666666,2,Weekend Warriors
143946332685671919,Direct,desktop,1,54.0,46.0,0.0,0.0,0,Desktop Engaged
144847938814859371,Referral,desktop,2,13.0,11.0,0.0,0.5,2,Weekend Warriors
145862566057652583,Direct,desktop,1,33.0,29.0,0.0,0.0,0,Desktop Engaged
146230958339102078,Paid Search,desktop,1,20.0,18.0,0.0,0.0,0,Desktop Engaged
146782520456386149,Organic Search,desktop,2,28.5,23.5,0.0,0.0,0,Desktop Engaged
146792174333379175,Organic Search,desktop,1,36.0,29.0,0.0,0.0,0,Desktop Engaged
147270510979304610,Organic Search,mobile,3,3.0,3.0,0.3333333333333333,0.0,3,Mobile Users
147601968852145702,Direct,desktop,3,22.0,19.0,0.0,0.3333333333333333,0,Desktop Engaged
147828372863938733,Organic Search,desktop,11,10.0,10.0,0.0909090909090909,0.2727272727272727,1,Desktop Frecuente
148135394525872002,Organic Search,desktop,2,59.0,40.5,0.0,0.0,0,Desktop Engaged
148720899219079299,Referral,desktop,1,26.0,23.0,0.0,0.0,0,Desktop Engaged
148866414705224159,Organic Search,desktop,1,28.0,25.0,0.0,0.0,0,Desktop Engaged
148919186298580226,Direct,desktop,1,14.0,14.0,0.0,1.0,2,Weekend Warriors
150031486512354806,Referral,desktop,1,35.0,30.0,0.0,0.0,0,Desktop Engaged
150038807203175716,Referral,desktop,4,10.0,7.5,0.0,0.0,1,Desktop Frecuente
151961311923926411,Organic Search,desktop,1,12.0,9.0,0.0,0.0,0,Desktop Engaged
152778576197288117,Organic Search,desktop,1,24.0,17.0,0.0,0.0,0,Desktop Engaged
153202739036956642,Referral,desktop,4,10.0,7.0,0.25,0.75,1,Desktop Frecuente
154104806751769000,Organic Search,desktop,9,12.0,10.0,0.1111111111111111,0.2222222222222222,1,Desktop Frecuente
154216796177071016,Organic Search,desktop,2,44.0,31.0,0.5,0.5,2,Weekend Warriors
155361204971183101,Direct,desktop,7,7.0,7.0,0.0,0.0,1,Desktop Frecuente
155711517942843047,Organic Search,desktop,12,5.0,5.0,0.25,0.0,1,Desktop Frecuente
155890066027533778,Referral,desktop,2,26.0,21.0,0.0,0.0,0,Desktop Engaged
156015502078053139,Referral,desktop,1,14.0,12.0,0.0,0.0,0,Desktop Engaged
156140817362296281,Organic Search,desktop,2,15.0,12.5,0.0,0.0,0,Desktop Engaged
156905236318704928,Direct,desktop,15,14.0,10.0,0.2,0.2,1,Desktop Frecuente
157019484210987302,Direct,mobile,13,4.0,3.0,0.0769230769230769,0.5384615384615384,3,Mobile Users
157339933798750931,Referral,desktop,7,5.0,5.0,0.1428571428571428,0.4285714285714285,1,Desktop Frecuente
157592049434831040,Referral,desktop,1,45.0,36.0,0.0,0.0,0,Desktop Engaged
158490408567482105,Referral,desktop,5,2.0,2.0,0.2,0.0,1,Desktop Frecuente
158994139683228392,Organic Search,desktop,2,19.0,14.0,0.5,0.0,0,Desktop Engaged
159084910202112487,Direct,desktop,2,10.5,7.5,0.5,0.0,1,Desktop Frecuente
159273579432738537,Referral,desktop,7,8.0,7.0,0.0,0.0,1,Desktop Frecuente
160370198171303042,Organic Search,mobile,5,13.0,12.0,0.2,0.0,3,Mobile Users
160507326253742421,Organic Search,mobile,1,34.0,31.0,0.0,1.0,3,Mobile Users
160575523826516091,Paid Search,desktop,2,17.5,15.5,0.0,0.0,0,Desktop Engaged
161009524292009252,Organic Search,desktop,7,2.0,2.0,0.0,0.1428571428571428,1,Desktop Frecuente
162341046495604782,Organic Search,desktop,1,35.0,27.0,0.0,0.0,0,Desktop Engaged
163532416839889055,Referral,desktop,7,6.0,5.0,0.1428571428571428,0.0,1,Desktop Frecuente
163790840341192154,Organic Search,desktop,1,29.0,23.0,0.0,0.0,0,Desktop Engaged
163910434575936100,Organic Search,tablet,4,11.0,9.5,0.25,0.0,3,Mobile Users
164339786303841762,Referral,desktop,3,22.0,16.0,0.0,0.3333333333333333,0,Desktop Engaged
165104775254170953,Referral,desktop,12,3.0,3.0,0.1666666666666666,0.0,1,Desktop Frecuente
165109760635455356,Organic Search,desktop,1,31.0,25.0,0.0,0.0,0,Desktop Engaged
165267667365212716,Referral,desktop,2,9.5,9.5,0.0,0.0,1,Desktop Frecuente
165989831014724733,Direct,desktop,8,18.5,14.5,0.0,0.25,1,Desktop Frecuente
166183639311529563,Organic Search,tablet,2,24.5,22.0,0.0,0.0,3,Mobile Users
166887489328887096,Direct,desktop,2,18.0,14.0,0.0,0.0,0,Desktop Engaged
167578525300211228,Referral,desktop,1,36.0,31.0,0.0,0.0,0,Desktop Engaged
168621227564680642,Organic Search,desktop,2,9.5,8.5,0.0,0.0,1,Desktop Frecuente
169337349809177349,Referral,desktop,3,4.0,4.0,0.0,0.3333333333333333,1,Desktop Frecuente
169374166787808619,Organic Search,mobile,2,7.5,6.0,0.5,0.0,3,Mobile Users
169854884741652554,Referral,desktop,4,13.0,9.0,0.0,0.0,1,Desktop Frecuente
170075213753657012,Referral,desktop,3,7.0,5.0,0.0,0.0,1,Desktop Frecuente
170103428948217931,Referral,desktop,2,38.0,24.0,0.0,0.0,0,Desktop Engaged
170546418513334382,Referral,desktop,2,40.5,30.0,0.0,0.5,2,Weekend Warriors
170783936986517711,Organic Search,desktop,1,39.0,31.0,0.0,0.0,0,Desktop Engaged
170829442621021492,Referral,desktop,4,7.0,6.0,0.0,0.0,1,Desktop Frecuente
170940722150121590,Paid Search,desktop,2,15.0,11.0,0.0,0.5,2,Weekend Warriors
171495933986068782,Referral,desktop,1,55.0,44.0,0.0,1.0,2,Weekend Warriors
172081148860791358,Referral,desktop,2,14.0,10.0,0.0,0.0,0,Desktop Engaged
173033808547433503,Organic Search,desktop,3,21.0,17.0,0.0,0.3333333333333333,0,Desktop Engaged
173142935390182524,Referral,desktop,1,61.0,44.0,0.0,1.0,2,Weekend Warriors
173863901552294318,Display,desktop,19,9.0,6.0,0.1578947368421052,0.0526315789473684,1,Desktop Frecuente
174589862877239119,Referral,desktop,3,38.0,29.0,0.0,0.0,0,Desktop Engaged
175318834283875506,Referral,desktop,7,11.0,11.0,0.1428571428571428,0.0,1,Desktop Frecuente
175507400983740299,Organic Search,desktop,2,34.0,28.5,0.0,1.0,2,Weekend Warriors
175518117099857981,Organic Search,mobile,3,23.0,18.0,0.0,0.3333333333333333,3,Mobile Users
175697895967494517,Direct,mobile,1,15.0,13.0,0.0,0.0,3,Mobile Users
175784634919851322,Direct,desktop,2,22.0,16.5,0.0,0.0,0,Desktop Engaged
176005021706950083,Organic Search,desktop,1,33.0,26.0,0.0,0.0,0,Desktop Engaged
177276045605547096,Organic Search,mobile,2,28.5,26.5,0.0,0.5,3,Mobile Users
177468866234312315,Referral,desktop,3,3.0,3.0,0.3333333333333333,0.0,1,Desktop Frecuente
177475133170193656,Referral,desktop,1,32.0,23.0,0.0,0.0,0,Desktop Engaged
177654337280434386,Organic Search,desktop,1,59.0,49.0,0.0,0.0,0,Desktop Engaged
178222732694337574,Organic Search,mobile,1,65.0,54.0,0.0,0.0,3,Mobile Users
178425107324127018,Direct,desktop,1,28.0,25.0,0.0,0.0,0,Desktop Engaged
179180640146798691,Direct,desktop,5,14.0,12.0,0.0,0.0,1,Desktop Frecuente
179691971144176992,Organic Search,desktop,2,20.0,16.5,0.0,0.0,0,Desktop Engaged
180142943692926101,Direct,desktop,2,25.5,22.0,0.0,0.0,0,Desktop Engaged
180651560743135704,Organic Search,mobile,1,51.0,39.0,0.0,0.0,3,Mobile Users
180838537120109242,Referral,desktop,1,48.0,32.0,0.0,0.0,0,Desktop Engaged
180933733703571150,Organic Search,desktop,2,24.0,17.5,0.0,1.0,2,Weekend Warriors
181376187781387051,Referral,desktop,2,8.5,7.5,0.0,0.0,1,Desktop Frecuente
182664823417063218,Referral,desktop,7,15.0,14.0,0.0,0.0,1,Desktop Frecuente
183218035021860438,Display,desktop,5,8.0,6.0,0.0,0.0,1,Desktop Frecuente
183237071516128923,Organic Search,desktop,1,17.0,17.0,0.0,0.0,0,Desktop Engaged
184057760170077857,Referral,desktop,6,28.0,21.5,0.0,0.0,1,Desktop Frecuente
185156579195979630,Referral,desktop,3,14.0,12.0,0.0,0.0,1,Desktop Frecuente
185467632009737931,Referral,desktop,6,8.5,7.5,0.0,0.0,1,Desktop Frecuente
186231215995844689,Referral,desktop,3,4.0,4.0,0.3333333333333333,0.0,1,Desktop Frecuente
187116230369481128,Referral,desktop,5,3.0,2.0,0.4,0.2,1,Desktop Frecuente
187866444913017683,Paid Search,mobile,2,13.0,11.5,0.5,1.0,3,Mobile Users
188247823522588210,Organic Search,desktop,2,16.0,14.0,0.0,0.0,0,Desktop Engaged
188308435688462855,Referral,desktop,7,21.0,16.0,0.1428571428571428,0.1428571428571428,1,Desktop Frecuente
188481372919586914,Referral,desktop,9,4.0,4.0,0.0,0.0,1,Desktop Frecuente
190492934318255272,Organic Search,desktop,7,3.0,3.0,0.0,0.1428571428571428,1,Desktop Frecuente
190642816438085656,Referral,desktop,8,10.5,8.5,0.0,0.0,1,Desktop Frecuente
191180858641286054,Referral,desktop,3,17.0,14.0,0.0,0.0,0,Desktop Engaged
191382203292370318,Organic Search,desktop,1,18.0,18.0,0.0,0.0,0,Desktop Engaged
191473448043211052,Organic Search,desktop,2,19.0,15.5,0.0,0.0,0,Desktop Engaged
191633990580866366,Referral,desktop,3,4.0,3.0,0.0,0.0,1,Desktop Frecuente
191995188120830505,Referral,desktop,2,51.0,38.5,0.0,0.0,0,Desktop Engaged
192269026404761198,Direct,desktop,2,9.5,9.0,0.0,0.0,1,Desktop Frecuente
192710626799609960,Organic Search,desktop,1,16.0,14.0,0.0,0.0,0,Desktop Engaged
192847875246565811,Organic Search,desktop,6,24.0,19.0,0.0,0.3333333333333333,1,Desktop Frecuente
193041826287662991,Direct,desktop,3,12.0,12.0,0.0,0.0,1,Desktop Frecuente
193361951439999580,Direct,desktop,1,9.0,9.0,0.0,1.0,2,Weekend Warriors
194729737445123123,Direct,desktop,1,14.0,13.0,0.0,0.0,0,Desktop Engaged
195229052670476258,Organic Search,desktop,1,16.0,14.0,0.0,0.0,0,Desktop Engaged
195434588004709231,Organic Search,desktop,1,33.0,30.0,0.0,0.0,0,Desktop Engaged
196352031623164153,Referral,desktop,1,13.0,11.0,0.0,0.0,0,Desktop Engaged
196856185999787180,Referral,desktop,4,7.0,5.5,0.25,0.0,1,Desktop Frecuente
196884374665560705,Referral,desktop,1,21.0,21.0,0.0,0.0,0,Desktop Engaged
197277329550470329,Paid Search,desktop,5,27.0,20.0,0.0,0.0,0,Desktop Engaged
197640110870848557,Paid Search,desktop,2,11.5,10.0,0.0,0.0,0,Desktop Engaged
198049799955668412,Organic Search,desktop,1,15.0,15.0,0.0,0.0,0,Desktop Engaged
198403235748042235,Referral,desktop,3,15.0,13.0,0.0,0.0,1,Desktop Frecuente
199007580877867026,Organic Search,mobile,4,5.5,5.5,0.25,0.5,3,Mobile Users
199097744636621972,Direct,desktop,1,106.0,81.0,0.0,0.0,0,Desktop Engaged
199117534740864877,Referral,desktop,2,35.5,16.5,0.0,0.0,0,Desktop Engaged
199390506505564850,Referral,desktop,8,8.0,6.0,0.0,0.0,1,Desktop Frecuente
199756139590139879,Direct,desktop,9,2.0,2.0,0.0,0.0,1,Desktop Frecuente
199826286790923643,Referral,desktop,2,14.5,10.5,0.0,0.0,0,Desktop Engaged
200288716023252495,Direct,desktop,1,41.0,30.0,0.0,1.0,2,Weekend Warriors
200510094584379080,Referral,desktop,2,33.5,23.5,0.0,1.0,2,Weekend Warriors
200523063890471612,Referral,desktop,5,20.0,15.0,0.2,0.4,1,Desktop Frecuente
200858359127299953,Referral,desktop,3,14.0,14.0,0.0,0.0,1,Desktop Frecuente
201226261435270434,Direct,desktop,1,38.0,30.0,0.0,0.0,0,Desktop Engaged
202488139684365954,Referral,desktop,3,7.0,7.0,0.3333333333333333,0.0,1,Desktop Frecuente
203503895549680791,Organic Search,desktop,1,47.0,38.0,0.0,0.0,0,Desktop Engaged
204082098779114456,Direct,desktop,1,27.0,22.0,0.0,1.0,2,Weekend Warriors
204360574486607491,Referral,desktop,5,5.0,5.0,0.0,0.2,1,Desktop Frecuente
205723721674321991,Organic Search,desktop,4,10.5,8.5,0.0,0.0,1,Desktop Frecuente
205818826345710444,Organic Search,desktop,9,8.0,6.0,0.1111111111111111,0.1111111111111111,1,Desktop Frecuente
205892253400268407,Referral,desktop,3,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
207758697026045863,Direct,desktop,2,26.5,20.5,0.5,1.0,2,Weekend Warriors
208951486693076734,Referral,desktop,6,8.5,8.5,0.0,0.1666666666666666,1,Desktop Frecuente
209588266013545629,Referral,desktop,2,30.0,21.0,0.0,0.0,0,Desktop Engaged
209859376587833277,Organic Search,mobile,1,23.0,21.0,0.0,1.0,3,Mobile Users
210005071508705826,Direct,desktop,1,16.0,16.0,0.0,0.0,0,Desktop Engaged
210797287974741332,Referral,desktop,2,16.0,15.0,0.0,0.0,0,Desktop Engaged
211027870956680579,Direct,desktop,1,13.0,12.0,0.0,0.0,0,Desktop Engaged
211475535612871703,Organic Search,desktop,3,47.0,37.0,0.0,0.3333333333333333,0,Desktop Engaged
211945437070044601,Referral,desktop,3,34.0,22.0,0.3333333333333333,1.0,2,Weekend Warriors
211986650009953276,Display,desktop,2,36.5,16.5,0.0,0.0,0,Desktop Engaged
212377737904674454,Referral,desktop,2,28.0,21.5,0.0,0.0,0,Desktop Engaged
212879651166366114,Referral,desktop,8,12.0,6.5,0.125,0.0,1,Desktop Frecuente
213003977022600203,Referral,desktop,4,6.5,4.5,0.0,0.0,1,Desktop Frecuente
213071560453106423,Direct,desktop,1,6.0,6.0,0.0,0.0,0,Desktop Engaged
213223799802259232,Organic Search,mobile,2,16.5,13.0,0.5,0.0,3,Mobile Users
213278104301515841,Referral,desktop,10,8.5,8.5,0.1,0.1,1,Desktop Frecuente
213313042176849782,Referral,desktop,3,8.0,7.0,0.0,0.0,1,Desktop Frecuente
213465488216513322,Direct,desktop,10,24.0,17.0,0.0,0.0,1,Desktop Frecuente
213948867346978337,Referral,desktop,1,42.0,31.0,0.0,0.0,0,Desktop Engaged
214415686397071336,Referral,desktop,6,12.0,8.5,0.3333333333333333,0.0,1,Desktop Frecuente
214776722271775969,Referral,desktop,8,12.0,10.0,0.0,0.0,1,Desktop Frecuente
215127855032555146,Organic Search,tablet,2,27.0,19.0,0.5,0.5,3,Mobile Users
215418549265528143,Referral,desktop,2,29.5,22.0,0.0,0.0,0,Desktop Engaged
216182135691067032,Organic Search,desktop,1,328.0,224.0,0.0,0.0,0,Desktop Engaged
216379390200329933,Display,desktop,6,7.0,5.5,0.1666666666666666,0.0,1,Desktop Frecuente
217143916288493658,Display,desktop,1,21.0,18.0,0.0,0.0,0,Desktop Engaged
217188275236417745,Direct,desktop,2,20.0,18.0,0.0,0.0,0,Desktop Engaged
217550297208282577,Organic Search,mobile,4,15.5,11.0,0.0,0.25,3,Mobile Users
217565022356586977,Organic Search,desktop,8,3.0,3.0,0.0,0.375,1,Desktop Frecuente
217681705986137511,Organic Search,desktop,4,9.5,8.0,0.0,0.0,1,Desktop Frecuente
218721670797647024,Referral,desktop,5,26.0,17.0,0.0,0.0,0,Desktop Engaged
219877622979658253,Direct,desktop,3,26.0,21.0,0.0,0.0,0,Desktop Engaged
220006931292049293,Referral,desktop,1,29.0,24.0,0.0,0.0,0,Desktop Engaged
220293028121038519,Paid Search,desktop,2,31.0,24.0,0.0,0.0,0,Desktop Engaged
220695720492664721,Referral,desktop,16,6.0,5.0,0.25,0.25,1,Desktop Frecuente
220916715926164647,Direct,desktop,4,10.0,8.0,0.0,0.0,1,Desktop Frecuente
220950878922124751,Direct,desktop,1,60.0,35.0,0.0,0.0,0,Desktop Engaged
223326003832256461,Referral,desktop,4,6.5,6.5,0.0,0.0,1,Desktop Frecuente
223683667601132018,Paid Search,desktop,8,7.0,5.0,0.125,0.0,1,Desktop Frecuente
223992111609267003,Organic Search,desktop,7,4.0,4.0,0.1428571428571428,0.8571428571428571,1,Desktop Frecuente
224145829303599500,Referral,desktop,1,24.0,17.0,0.0,0.0,0,Desktop Engaged
224703071908989026,Referral,desktop,4,10.5,9.0,0.0,0.5,1,Desktop Frecuente
225374027452882593,Referral,desktop,1,36.0,28.0,0.0,1.0,2,Weekend Warriors
225621684999318305,Display,desktop,4,6.0,4.5,0.0,0.0,1,Desktop Frecuente
225663065504333530,Organic Search,desktop,2,30.0,25.5,0.0,0.0,0,Desktop Engaged
225991706421654357,Referral,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
